[하남면],125553,1,대양고운채2차,2015.05.,90.0,25.23,83.43,18.11,59.88,90,,,,,,,,,3,2,계단식,83,15.0,15.0,https://new.land.naver.com/complexes/125553?tab=detail&rf=Y,강원도 화천군 하남면 위라리 599,강원도,화천군,하남면,,,강원도 화천군 춘화로 3306,0.0,139,12,115.0,1.28
[하남면],114955,1,대양고운채,2007.09.,150.0,24.09,79.64,18.11,59.87,60,,,,,,,,,3,1,계단식,79,15.0,15.0,https://new.land.naver.com/complexes/114955?tab=detail&rf=Y,강원도 화천군 하남면 1142-11,강원도,화천군,하남면,,,강원도 화천군 춘화로 3296,0.0,154,14,158.0,1.05
[하남면],114955,2,대양고운채,2007.09.,150.0,33.14,109.58,25.7,84.97,90,,,,,,,,,3,2,계단식,109,15.0,15.0,https://new.land.naver.com/complexes/114955?tab=detail&rf=Y,강원도 화천군 하남면 1142-11,강원도,화천군,하남면,,,강원도 화천군 춘화로 3296,0.0,154,14,158.0,1.05
[화천읍],114954,1,신아,1999.11.,160.0,15.5,51.24,11.38,37.63,80,,,,,,,,,2,1,계단식,51,15.0,11.0,https://new.land.naver.com/complexes/114954?tab=detail&rf=Y,강원도 화천군 화천읍 중리 172,강원도,화천군,화천읍,,,강원도 화천군 산수화로 105,0.0,0,0,104.0,0.65
[화천읍],114954,2,신아,1999.11.,160.0,23.18,76.63,17.08,56.48,80,,,,,,,,,3,1,계단식,76,15.0,11.0,https://new.land.naver.com/complexes/114954?tab=detail&rf=Y,강원도 화천군 화천읍 중리 172,강원도,화천군,화천읍,,,강원도 화천군 산수화로 105,0.0,0,0,104.0,0.65
[화천읍],120010,1,화천건영아모리움,2017.02.,145.0,22.14,73.21,15.72,51.98,88,,,,,,,,,3,1,계단식,73,15.0,13.0,https://new.land.naver.com/complexes/120010?tab=detail&rf=Y,강원도 화천군 화천읍 신읍리 1788,강원도,화천군,화천읍,,,강원도 화천군 옹기점길 17-3,0.0,164,17,152.0,1.05
[화천읍],120010,2,화천건영아모리움,2017.02.,145.0,25.44,84.11,18.12,59.91,57,,,,,,,,,3,1,계단식,84,15.0,13.0,https://new.land.naver.com/complexes/120010?tab=detail&rf=Y,강원도 화천군 화천읍 신읍리 1788,강원도,화천군,화천읍,,,강원도 화천군 옹기점길 17-3,0.0,164,17,152.0,1.05
